log,107,ITrackerResourceBundle::itracker\\itracker-core\\src\\main\\java\\org\\itracker\\core\\resources\\ITrackerResourceBundle.java::private static final Logger log = LoggerFactory,NamingUtilites::itracker\\itracker-core\\src\\main\\java\\org\\itracker\\util\\NamingUtilites.java::private static final Logger log = Logger.getLogger(NamingUtilites.class,ImportDataModel::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\ImportDataModel.java::private static final Logger log = Logger.getLogger(ImportDataModel.class);,IssueField::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueField.java::private static transient final Logger log = Logger,User::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\User.java::private static final Logger log = Logger.getLogger(User.class);,IssueUtilities::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\util\\IssueUtilities.java::private static final Logger log = Logger.getLogger(IssueUtilities.class);,SystemConfigurationUtilities::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\util\\SystemConfigurationUtilities.java::private static final Logger log = Logger.getLogger(SystemConfigurationUtilities.class);,EnumCodeUserType::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\persistence\\dao\\EnumCodeUserType.java::private static final Logger log = Logger.getLogger(EnumCodeUserType.class);,WorkflowScriptDAOImpl::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\persistence\\dao\\WorkflowScriptDAOImpl.java::private static final Logger log = Logger.getLogger(WorkflowScript.class);,AbstractDependencyInjectionTest::itracker\\itracker-persistence\\src\\test\\java\\org\\itracker\\AbstractDependencyInjectionTest.java::private static final Logger log = Logger,Assert::itracker\\itracker-persistence\\src\\test\\java\\org\\itracker\\Assert.java::private static final Logger log = Logger.getLogger(Assert.class);,ProjectUtilitiesIT::itracker\\itracker-persistence\\src\\test\\java\\org\\itracker\\model\\util\\ProjectUtilitiesIT.java::private static final Logger log = Logger.getLogger(ProjectUtilities.class);,UserUtilitiesIT::itracker\\itracker-persistence\\src\\test\\java\\org\\itracker\\model\\util\\UserUtilitiesIT.java::private static final Logger log = Logger.getLogger(UserUtilitiesIT.class);,ConfigurationServiceIT::itracker\\itracker-services\\src\\test\\java\\org\\itracker\\services\\ConfigurationServiceIT.java::private static final Logger log = Logger,ReportServiceImplIT::itracker\\itracker-services\\src\\test\\java\\org\\itracker\\services\\ReportServiceImplIT.java::private static final Logger log = Logger.getLogger(ReportServiceImplIT.class);,AdminHomeAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\AdminHomeAction.java::private static final Logger log = Logger.getLogger(AdminHomeAction.class);,DownloadAttachmentAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\attachment\\DownloadAttachmentAction.java::private static final Logger log = Logger.getLogger(DownloadAttachmentAction.class);,ExportAttachmentsAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\attachment\\ExportAttachmentsAction.java::private static final Logger log = Logger.getLogger(DownloadAttachmentAction.class);,ListAttachmentsAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\attachment\\ListAttachmentsAction.java::private static final Logger log = Logger.getLogger(ListAttachmentsAction.class);,EditConfigurationAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\configuration\\EditConfigurationAction.java::private static final Logger log = Logger,EditConfigurationFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\configuration\\EditConfigurationFormAction.java::private static final Logger log = Logger,EditCustomFieldAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\configuration\\EditCustomFieldAction.java::private static final Logger log = Logger.getLogger(EditCustomFieldAction.class);,EditCustomFieldFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\configuration\\EditCustomFieldFormAction.java::private static final Logger log = Logger.getLogger(EditCustomFieldFormAction.class);,EditCustomFieldValueAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\configuration\\EditCustomFieldValueAction.java::private static final Logger log = Logger.getLogger(EditCustomFieldValueAction.class);,EditCustomFieldValueFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\configuration\\EditCustomFieldValueFormAction.java::private static final Logger log = Logger,ImportDataFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\configuration\\ImportDataFormAction.java::private static final Logger log = Logger.getLogger(ImportDataFormAction.class);,ImportDataProcessAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\configuration\\ImportDataProcessAction.java::private static final Logger log = Logger.getLogger(ImportDataProcessAction.class);,ImportDataVerifyAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\configuration\\ImportDataVerifyAction.java::private static final Logger log = Logger.getLogger(ImportDataVerifyAction.class);,OrderConfigurationItemAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\configuration\\OrderConfigurationItemAction.java::private static final Logger log = Logger.getLogger(OrderConfigurationItemAction.class);,OrderCustomFieldValueAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\configuration\\OrderCustomFieldValueAction.java::private static final Logger log = Logger,RemoveConfigurationItemAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\configuration\\RemoveConfigurationItemAction.java::private static final Logger log = Logger.getLogger(RemoveConfigurationItemAction.class);,RemoveCustomFieldAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\configuration\\RemoveCustomFieldAction.java::private static final Logger log = Logger.getLogger(RemoveCustomFieldAction.class);,RemoveCustomFieldValueAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\configuration\\RemoveCustomFieldValueAction.java::private static final Logger log = Logger.getLogger(RemoveCustomFieldValueAction.class);,CreateLanguageKeyAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\language\\CreateLanguageKeyAction.java::private static final Logger log = Logger.getLogger(CreateLanguageKeyAction.class);,CreateLanguageKeyFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\language\\CreateLanguageKeyFormAction.java::private static final Logger log = Logger.getLogger(CreateLanguageKeyFormAction.class);,EditLanguageAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\language\\EditLanguageAction.java::private static final Logger log = Logger.getLogger(EditLanguageAction.class);,EditLanguageFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\language\\EditLanguageFormAction.java::private static final Logger log = Logger.getLogger(EditLanguageFormAction.class);,ExportLanguageAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\language\\ExportLanguageAction.java::private static final Logger log = Logger.getLogger(ExportLanguageAction.class);,InitializeLanguagesAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\language\\InitializeLanguagesAction.java::private static final Logger log = Logger.getLogger(InitializeLanguagesAction.class);,EditComponentAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\project\\EditComponentAction.java::private static final Logger log = Logger,EditComponentFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\project\\EditComponentFormAction.java::private static final Logger log = Logger.getLogger(EditComponentFormAction.class);,EditProjectAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\project\\EditProjectAction.java::private static final Logger log = Logger.getLogger(EditProjectAction.class);,EditProjectFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\project\\EditProjectFormAction.java::private static final Logger log = Logger.getLogger(EditProjectFormAction.class);,EditProjectScriptAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\project\\EditProjectScriptAction.java::private static final Logger log = Logger.getLogger(EditProjectScriptAction.class);,EditProjectScriptFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\project\\EditProjectScriptFormAction.java::private static final Logger log = Logger.getLogger(EditProjectScriptFormAction.class);,EditVersionAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\project\\EditVersionAction.java::private static final Logger log = Logger.getLogger(EditVersionAction.class);,EditVersionFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\project\\EditVersionFormAction.java::private static final Logger log = Logger.getLogger(EditVersionFormAction.class);,ListProjectsAdminAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\project\\ListProjectsAdminAction.java::private static final Logger log = Logger.getLogger(ListProjectsAdminAction.class);,RemoveProjectScriptAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\project\\RemoveProjectScriptAction.java::private static final Logger log = Logger.getLogger(RemoveProjectScriptAction.class);,DownloadReportAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\report\\DownloadReportAction.java::private static final Logger log = Logger.getLogger(DownloadReportAction.class);,EditReportAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\report\\EditReportAction.java::private static final Logger log = Logger.getLogger(EditReportAction.class);,EditReportFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\report\\EditReportFormAction.java::private static final Logger log = Logger.getLogger(EditReportFormAction.class);,ExportReportAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\report\\ExportReportAction.java::private static final Logger log = Logger.getLogger(ExportReportAction.class);,RemoveReportAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\report\\RemoveReportAction.java::private static final Logger log = Logger.getLogger(RemoveReportAction.class);,EditUserAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\user\\EditUserAction.java::private static final Logger log = Logger.getLogger(EditUserAction.class);,EditUserFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\user\\EditUserFormAction.java::private static final Logger log = Logger.getLogger(EditUserFormAction.class);,UnlockUserAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\user\\UnlockUserAction.java::private static final Logger log = Logger.getLogger(UnlockUserAction.class);,EditWorkflowScriptAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\workflow\\EditWorkflowScriptAction.java::private static final Logger log = Logger.getLogger(EditWorkflowScriptAction.class);,EditWorkflowScriptFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\workflow\\EditWorkflowScriptFormAction.java::private static final Logger log = Logger.getLogger(EditWorkflowScriptFormAction.class);,RemoveWorkflowScriptAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\admin\\workflow\\RemoveWorkflowScriptAction.java::private static final Logger log = Logger.getLogger(RemoveWorkflowScriptAction.class);,ItrackerBaseAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\base\\ItrackerBaseAction.java::private static final Logger log = Logger,SearchIssuesAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\issuesearch\\SearchIssuesAction.java::private static final Logger log = Logger,SearchIssuesFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\issuesearch\\SearchIssuesFormAction.java::private static final Logger log = Logger.getLogger(SearchIssuesFormAction.class);,PortalHomeAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\PortalHomeAction.java::static final Logger log = LoggerFactory.getLogger(PortalHomeAction.class);,EditPreferencesAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\preferences\\EditPreferencesAction.java::private static final Logger log = Logger.getLogger(EditPreferencesAction.class);,EditPreferencesFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\preferences\\EditPreferencesFormAction.java::private static final Logger log = Logger,AddIssueRelationAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\AddIssueRelationAction.java::private static final Logger log = Logger.getLogger(AddIssueRelationAction.class);,AssignIssueAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\AssignIssueAction.java::private static final Logger log = Logger.getLogger(AssignIssueAction.class);,CreateIssueAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\CreateIssueAction.java::private static final Logger log = Logger.getLogger(CreateIssueAction.class);,CreateIssueFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\CreateIssueFormAction.java::private static final Logger log = Logger,EditIssueAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\EditIssueAction.java::private static final Logger log = Logger.getLogger(EditIssueAction.class);,EditIssueFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\EditIssueFormAction.java::private static final Logger log = Logger.getLogger(EditIssueFormAction.class);,ListIssuesAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\ListIssuesAction.java::private static final Logger log = Logger.getLogger(ListIssuesAction.class);,ListProjectsAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\ListProjectsAction.java::private static final Logger log = Logger,MoveIssueAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\MoveIssueAction.java::private static final Logger log = Logger.getLogger(MoveIssueAction.class);,MoveIssueFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\MoveIssueFormAction.java::private static final Logger log = Logger.getLogger(MoveIssueFormAction.class);,RemoveHistoryEntryAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\RemoveHistoryEntryAction.java::private static final Logger log = Logger.getLogger(RemoveHistoryEntryAction.class);,RemoveIssueAttachmentAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\RemoveIssueAttachmentAction.java::private static final Logger log = Logger.getLogger(RemoveIssueAttachmentAction.class);,ViewIssueAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\ViewIssueAction.java::private static final Logger log = Logger.getLogger(ViewIssueAction.class);,ViewIssueActivityAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\ViewIssueActivityAction.java::private static final Logger log = Logger,WatchIssueAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\WatchIssueAction.java::private static final Logger log = Logger.getLogger(WatchIssueAction.class);,DisplayReportAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\report\\DisplayReportAction.java::private static final Logger log = Logger.getLogger(DisplayReportAction.class);,ShowHelpAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\ShowHelpAction.java::private static final Logger log = Logger.getLogger(ShowHelpAction.class);,ForgotPasswordAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\user\\ForgotPasswordAction.java::private static final Logger log = Logger.getLogger(ForgotPasswordAction.class);,ForgotPasswordFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\user\\ForgotPasswordFormAction.java::private static final Logger log = Logger.getLogger(ForgotPasswordFormAction.class);,LoginAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\user\\LoginAction.java::private static final Logger log = Logger.getLogger(LoginAction.class);,SelfRegisterAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\user\\SelfRegisterAction.java::private static final Logger log = Logger,ExecuteAlwaysFilter::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\filters\\ExecuteAlwaysFilter.java::private static final Logger log = LoggerFactory,CustomFieldForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\CustomFieldForm.java::private static final Logger log = Logger.getLogger(CustomFieldForm.class);,IssueForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\IssueForm.java::private static final Logger log = LoggerFactory.getLogger(IssueForm.class);,ProjectForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ProjectForm.java::private static final Logger log = Logger.getLogger(ProjectForm.class);,WorkflowScriptForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\WorkflowScriptForm.java::private static final Logger log = LoggerFactory.getLogger(WorkflowScriptForm.class);,AuthenticationErrorHandler::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\security\\AuthenticationErrorHandler.java::private static final Logger log = LoggerFactory.getLogger(AuthenticationErrorHandler.class);,DefaultAccessDeniedHandler::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\security\\DefaultAccessDeniedHandler.java::private static final Logger log = LoggerFactory.getLogger(DefaultAccessDeniedHandler.class);,LoginHandler::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\security\\LoginHandler.java::private static final Logger log = LoggerFactory.getLogger(LoginHandler.class);,FormatDateTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatDateTag.java::final static Logger log = LoggerFactory.getLogger(FormatDateTag.class);,FormatMessageTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatMessageTag.java::private static final Logger log = Logger.getLogger(FormatMessageTag.class);,AdminProjectUtilities::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\util\\AdminProjectUtilities.java::private static final Logger log = Logger.getLogger(AdminProjectUtilities.class);,EditComponentFormActionUtil::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\util\\EditComponentFormActionUtil.java::private static final Logger log = Logger.getLogger(EditComponentFormActionUtil.class);,EditIssueActionUtil::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\util\\EditIssueActionUtil.java::private static final Logger log = Logger.getLogger(EditIssueActionUtil.class);,EditProjectFormActionUtil::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\util\\EditProjectFormActionUtil.java::private static final Logger log = Logger.getLogger(EditProjectFormActionUtil.class);,EditVersionFormActionUtil::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\util\\EditVersionFormActionUtil.java::private static final Logger log = Logger,IssueNavigationUtil::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\util\\IssueNavigationUtil.java::private static final Logger log = LoggerFactory.getLogger(IssueNavigationUtil.class);,ListIssuesActionUtil::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\util\\ListIssuesActionUtil.java::private static final Logger log = Logger.getLogger(ListIssuesActionUtil.class);,AbstractSeleniumTestCase::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\selenium\\AbstractSeleniumTestCase.java::static final Logger log = Logger.getLogger(AbstractSeleniumTestCase.class);,CreateIssueSeleniumIT::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\selenium\\CreateIssueSeleniumIT.java::private static final Logger log = Logger.getLogger(CreateIssueSeleniumIT.class);,SeleniumManager::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\selenium\\SeleniumManager.java::private static final Logger log = Logger.getLogger(SeleniumManager.class);,,,,
className,3,Report::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Report.java::private String className;,ReportForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ReportForm.java::private String className;,TaskForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\TaskForm.java::String className;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
issueAttachmentDAO,4,IssueAttachmentDAOImplIT::itracker\\itracker-persistence\\src\\test\\java\\org\\itracker\\persistence\\dao\\IssueAttachmentDAOImplIT.java::private IssueAttachmentDAO issueAttachmentDAO;,IssueServiceImpl::itracker\\itracker-services\\src\\main\\java\\org\\itracker\\services\\implementations\\IssueServiceImpl.java::private IssueAttachmentDAO issueAttachmentDAO;,IssueServiceIT::itracker\\itracker-services\\src\\test\\java\\org\\itracker\\services\\IssueServiceIT.java::private IssueAttachmentDAO issueAttachmentDAO;,ListAttachmentsActionIT::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\web\\actions\\admin\\attachment\\ListAttachmentsActionIT.java::private IssueAttachmentDAO issueAttachmentDAO;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
useTextActions,2,UserPreferences::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\UserPreferences.java::private boolean useTextActions = false;,UserForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\UserForm.java::private String useTextActions = null;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
versionDAO,4,VersionDAOImplIT::itracker\\itracker-persistence\\src\\test\\java\\org\\itracker\\persistence\\dao\\VersionDAOImplIT.java::private VersionDAO versionDAO;,IssueServiceImpl::itracker\\itracker-services\\src\\main\\java\\org\\itracker\\services\\implementations\\IssueServiceImpl.java::private VersionDAO versionDAO;,ProjectServiceImpl::itracker\\itracker-services\\src\\main\\java\\org\\itracker\\services\\implementations\\ProjectServiceImpl.java::private VersionDAO versionDAO;,ProjectServiceImplIT::itracker\\itracker-services\\src\\test\\java\\org\\itracker\\services\\ProjectServiceImplIT.java::private VersionDAO versionDAO;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNAUTHORIZED_PAGE,2,"MoveIssueAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\MoveIssueAction.java::private static final String UNAUTHORIZED_PAGE = ""unauthorized"";","MoveIssueFormAction::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\actions\\project\\MoveIssueFormAction.java::private static final String UNAUTHORIZED_PAGE = ""unauthorized"";",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
format,2,FormatDateTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatDateTag.java::private String format;,FormatIssueOwnerTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatIssueOwnerTag.java::private String format;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEY_COMPARATOR,2,Language::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Language.java::public static final Comparator<Language> KEY_COMPARATOR = new LanguageKeyComparator();,NameValuePair::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\NameValuePair.java::public static final Comparator<NameValuePair> KEY_COMPARATOR = new NameComparator();,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
history,2,Issue::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Issue.java::private List<IssueHistory> history = new ArrayList<IssueHistory>();,IssueForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\IssueForm.java::private String history = null;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
request,4,AdminHomeActionIT::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\web\\actions\\admin\\AdminHomeActionIT.java::private MockHttpServletRequest request;,ListAttachmentsActionIT::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\web\\actions\\admin\\attachment\\ListAttachmentsActionIT.java::private MockHttpServletRequest request;,EditIssueActionIT::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\web\\actions\\project\\EditIssueActionIT.java::private MockHttpServletRequest request;,DisplayReportActionIT::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\web\\actions\\report\\DisplayReportActionIT.java::private MockHttpServletRequest request;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
issueActivityDAO,3,IssueActivityDAOImplIT::itracker\\itracker-persistence\\src\\test\\java\\org\\itracker\\persistence\\dao\\IssueActivityDAOImplIT.java::private IssueActivityDAO issueActivityDAO;,IssueServiceImpl::itracker\\itracker-services\\src\\main\\java\\org\\itracker\\services\\implementations\\IssueServiceImpl.java::private IssueActivityDAO issueActivityDAO;,NotificationServiceImpl::itracker\\itracker-services\\src\\main\\java\\org\\itracker\\services\\implementations\\NotificationServiceImpl.java::private IssueActivityDAO issueActivityDao;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lastModifiedDate,3,AbstractEntity::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\AbstractEntity.java::private Date lastModifiedDate = new Date();,VersionInfo::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\util\\EditProjectFormActionUtil.java::private Date lastModifiedDate;,ComponentInfo::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\util\\EditProjectFormActionUtil.java::private Date lastModifiedDate;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user,8,IssueActivity::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueActivity.java::private User user;,IssueAttachment::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueAttachment.java::private User user;,Notification::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Notification.java::private User user;,Permission::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Permission.java::private User user;,UserPreferences::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\UserPreferences.java::private User user;,UserTest::itracker\\itracker-persistence\\src\\test\\java\\org\\itracker\\model\\UserTest.java::private User user;,UserPTO::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\ptos\\UserPTO.java::private User user;,MailNotification::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\scheduler\\tasks\\MailNotification.java::private String user;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
