userManager,org powerstone workflow service WorkflowEngineStarterTest WorkflowEngine workflowEngine FlowMetaManager flowMetaManager BusinessTypeManager businessTypeManager FlowDeployManager flowDeployManager WorkflowDriverManager workflowDriverManager FlowTaskManager taskManager WorkflowDriverDAO dao WorkflowDriverDAOTest WorkflowDriver wd WFDriverInputParam wdInParam WFDriverOutputParam wdOutParam WFDriverOutputParamEnume techStateY techStateN ResourceManager resourceManager ca UserManager userManager UserManagerTest Log log User  user WorkflowMeta wm BusinessType bm wdOutParam1 wdOutParam2 wdOutParam3 FlowDeploy fd model UserTest AbstractSpringTestCase ArrayList contexts,org powerstone ca service impl GroupManagerImpl groupDAO userManager,0,WorkflowEngineStarterTest,workflow ca context,workflow_ca_context.xml,powerstone\test\org\powerstone\workflow\service\WorkflowEngineStarterTest.java,powerstone\web\WEB-INF\workflow_ca_context.xml,userDAO org powerstone ca dao hibernate UserDAOImpl sessionFactory ps groupDAO GroupDAOImpl roleDAO RoleDAOImpl resourceDAO ResourceDAOImpl authenticateDAO AuthenticateDAOImpl userManager baseTransactionProxy target service impl UserManagerImpl resourceManager groupManager GroupManagerImpl roleManager RoleManagerImpl ResourceManagerImpl authenticateManager AuthenticateManagerImpl caDelegater CADelegaterImpl authenticate, flowDeployManager enableFounder fd getFlowNodeBindingByNodeID dreambike Wor  Act getNodeBindingID toString WorkflowEngineStarterTest AbstractSpringTestCase workflowEngine flowMetaManager businessTypeManager workflowDriverManager taskManager dao resourceManager userManager wm bm wdOutParam user onSetUpInTransaction Optional log LogFactory getLog class info WebModule new setWebModuleName createWebModule User setUserName admin powerstone org setPassword setEmail setMemo setRealName getId setSex m registerUser Resource res setActionURL rolemanage setResourceID function setResourceName createResource addResourceToWebModule getWebModuleID usermanage privmanage resourcemanage flowmanage giveCommonFunctionRight WFDriverOutputParam setParamAlias ParamAlias setParamName ParamName saveDriverOutputParam getDriverOutputParamID BusinessType setTypeName TypeName createBusinessType try String fileName xpdl uploadFlowMetaFile FileInputStream File Long length catch FileNotFoundException ex FileVersions Integer getFlowFileVersions size businessType addWorkflowMeta FlowDeploy setCreateTime GregorianCalendar getTime setCurrentState DEPLOY STATE PREPARING setFlowDeployName deployName memo addFlowDeploy getFlowMetaID enableFlowDeploy getFlowDeployID WorkflowDriver wd setContextPath context setFlowDriverName FlowDriverName setReadURL ReadURL setWriteURL WriteURL saveWorkflowDriver addDriverOutputParam getFlowDriverID updateFlowNodeBinding FlowNodeBinding nodeBinding updateOtherPerformer HashMap inputParamMap outputParamMap put custome ID productID email outputParamEnumeMap updateFlowNodeParamBinding addUserPerformer updateAssign ActivityReport report setDriverID output value setDriverOutputData for int i processActivityReport empty testProcessActivityReport myTasksToAssignNum findMyTasksToAssignNum this assertTrue intValue while true List allMyNewTasks findAllMyNewTasks Iterator it iterator if hasNext FlowTask aTask next checkOutTask getTaskID processSubmitTask else break allMyExecutingTasks findMyExecutingTasksByType getTypeID Executing Finished findMyFinishedTasksKinds setBusinessTypeManager setFlowDeployManager setFlowMetaManager setTaskManager setWorkflowDriverManager setWorkflowEngine setDao setResourceManager setUserManager liyingquan gmail com diamond china msn
userManager,org powerstone workflow service WorkflowEngineTest WorkflowEngine workflowEngine FlowMetaManager flowMetaManager BusinessTypeManager businessTypeManager FlowDeployManager flowDeployManager WorkflowDriverManager workflowDriverManager ResourceManager resourceManager ca UserManager userManager UserManagerTest Log log User  user FlowTaskManager taskManager FlowTaskManagerMockTest WorkflowDriverDAO dao WorkflowDriverDAOTest WorkflowDriver wd WFDriverInputParam wdInParam WFDriverOutputParam wdOutParam WFDriverOutputParamEnume techStateY techStateN WorkflowMeta wm BusinessType bm wdOutParam1 wdOutParam2 wdOutParam3 FlowDeploy fd AbstractSpringTestCase ArrayList contexts,org powerstone ca service impl GroupManagerImpl groupDAO userManager,0,WorkflowEngineTest,workflow ca context,workflow_ca_context.xml,powerstone\test\org\powerstone\workflow\service\WorkflowEngineTest.java,powerstone\web\WEB-INF\workflow_ca_context.xml,userDAO org powerstone ca dao hibernate UserDAOImpl sessionFactory ps groupDAO GroupDAOImpl roleDAO RoleDAOImpl resourceDAO ResourceDAOImpl authenticateDAO AuthenticateDAOImpl userManager baseTransactionProxy target service impl UserManagerImpl resourceManager groupManager GroupManagerImpl roleManager RoleManagerImpl ResourceManagerImpl authenticateManager AuthenticateManagerImpl caDelegater CADelegaterImpl authenticate, An integrated test author daquanda WorkflowEngineTest AbstractSpringTestCase workflowEngine flowMetaManager businessTypeManager flowDeployManager workflowDriverManager resourceManager userManager taskManager dao wm bm wdOutParam fd user onSetUpInTransaction Optional  log LogFactory getLog class info WebModule new setWebModuleName createWebModule User setUserName admin powerstone org setPassword setEmail setMemo setRealName getId toString setSex m registerUser Resource res setActionURL rolemanage setResourceID function setResourceName createResource addResourceToWebModule getWebModuleID usermanage privmanage resourcemanage flowmanage giveCommonFunctionRight WFDriverOutputParam setParamAlias ParamAlias setParamName ParamName saveDriverOutputParam getDriverOutputParamID BusinessType setTypeName TypeName createBusinessType try String fileName dreambike xpdl uploadFlowMetaFile FileInputStream File Long length catch FileNotFoundException ex FileVersions Integer getFlowFileVersions size businessType addWorkflowMeta FlowDeploy setCreateTime GregorianCalendar getTime setCurrentState DEPLOY STATE PREPARING setFlowDeployName deployName memo addFlowDeploy getFlowMetaID enableFlowDeploy getFlowDeployID WorkflowDriver wd setContextPath context setFlowDriverName FlowDriverName setReadURL ReadURL setWriteURL WriteURL saveWorkflowDriver addDriverOutputParam getFlowDriverID updateFlowNodeBinding Wor Act FlowNodeBinding nodeBinding enableFounder getNodeBindingID updateOtherPerformer HashMap inputParamMap outputParamMap put custome ID productID email outputParamEnumeMap updateFlowNodeParamBinding getFlowNodeBindingByNodeID addUserPerformer ActivityReport report setDriverID output value setDriverOutputData for int i processActivityReport empty testProcessActivityReport while true List allMyNewTasks findAllMyNewTasks NewTasks Iterator it iterator if hasNext FlowTask aTask next checkOutTask getTaskID processSubmitTask else break allMyExecutingTasks findMyExecutingTasksByType getTypeID Executing Task Completed Finished findMyFinishedTasksKinds assertTrue It will must be success setBusinessTypeManager this setFlowDeployManager setFlowMetaManager setTaskManager setWorkflowDriverManager setWorkflowEngine setDao setResourceManager setUserManager liyingquan gmail com diamond china msn
userManager,org powerstone ca service impl AuthenticateManagerImpl Log log String DEFAULT CA TOKEN util StringUtilTest LIFE CYCLE boolean SET SERVER DOMAIN AuthenticateDAO authenticateDAO dao AuthenticateDAOTest UserToken ut UserManager userManager UserManagerTest User  user caToken tokenLifeCycle serverDomain setServerDomain,userGroupController org powerstone ca web UserGroupController methodNameResolver groupManager userManager authenticate pageSize,0,AuthenticateManagerImpl,user group servlet,user_group-servlet.xml,powerstone\src\org\powerstone\ca\service\impl\AuthenticateManagerImpl.java,powerstone\web\WEB-INF\user_group-servlet.xml,dataAccessFailure WEB INF views user group jsp userGroupController groupFormController userFormController myInfoFormController passFormController myPassFormController successSubmit listGroups listGroupsTree listGroupMembers listUsersNoGroup removeGroup addGroupMembers groupTreeToAddMember listUsersToAddMember addUsersToGroup removeGroupMembers login logout org powerstone ca model Group User pass exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list groups tree members users no edit remove add to my info change UserGroupController methodNameResolver userGroupControllerResolver groupManager userManager authenticate authenticateManager pageSize mvc multiaction PropertiesMethodNameResolver member GroupFormController commandName commandClass formView groupForm successView redirect validator beanValidator userFormValidator UserFormValidator UserFormController validators userForm MyInfoFormController myInfoForm caDelegater PassFormController passForm MyPassFormController myPassForm springmodules commons DefaultBeanValidator validatorFactory, param request HttpServletRequest return String userID not userName Cookie ck setMaxAge AuthenticateManagerImpl log DEFAULT CA TOKEN LIFE CYCLE SET SERVER DOMAIN authenticateDAO userManager caToken tokenLifeCycle serverDomain setServerDomain getRemoteUser Optional  cks getCookies if null for int i length tok getName equals this UserToken ut findByTokenAndIp getValue getRemoteAddr setLastAccessTime new Long GregorianCalendar getTime toString saveUserToken getUserID User ANONYMOUS USER ID authenticate pass response Date logOn clearDataOverdue longValue user findUserByUserName warn in with a valid false ipAdd getPassword StringUtil hash setUserID getId setIpAddress setLogOnTime token makeToken setToken removeUserData setDomain setPath addCookie isDebugEnabled debug success true else failed empty leaveLine logOnTime Integer hashCode oldTime setAuthenticateDAO setUserManager setCaToken setSetServerDomain setTokenLifeCycle liyingquan gmail com diamond china msn
userManager,org powerstone ca service impl CADelegaterImpl Log log UserManager userManager UserManagerTest User  user GroupManager groupManager GroupManagerTest Group group RoleManager roleManager AuthenticateManager authenticate,userGroupController org powerstone ca web UserGroupController methodNameResolver groupManager userManager authenticate pageSize,0,CADelegaterImpl,user group servlet,user_group-servlet.xml,powerstone\src\org\powerstone\ca\service\impl\CADelegaterImpl.java,powerstone\web\WEB-INF\user_group-servlet.xml,dataAccessFailure WEB INF views user group jsp userGroupController groupFormController userFormController myInfoFormController passFormController myPassFormController successSubmit listGroups listGroupsTree listGroupMembers listUsersNoGroup removeGroup addGroupMembers groupTreeToAddMember listUsersToAddMember addUsersToGroup removeGroupMembers login logout org powerstone ca model Group User pass exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list groups tree members users no edit remove add to my info change UserGroupController methodNameResolver userGroupControllerResolver groupManager userManager authenticate authenticateManager pageSize mvc multiaction PropertiesMethodNameResolver member GroupFormController commandName commandClass formView groupForm successView redirect validator beanValidator userFormValidator UserFormValidator UserFormController validators userForm MyInfoFormController myInfoForm caDelegater PassFormController passForm MyPassFormController myPassForm springmodules commons DefaultBeanValidator validatorFactory, public User findUserByUserName String userName return userManager param request HttpServletRequest userID not CADelegaterImpl log groupManager roleManager authenticate setUserManager Optional  this empty setGroupManager setRoleManager setAuthenticate getRemoteUser if isDebugEnabled debug pass response hasRightToDo actionURL webModuleID findAllRoles findAllGroups findGroupMembers groupID List findUserByUserID findUser findAllUsers findRoleByRoleID roleID findByPrimaryKey liyingquan gmail com diamond china msn
userManager,org powerstone ca service impl GroupManagerImpl Log log GroupDAO groupDAO dao GroupDAOTest Group  group UserManager userManager UserManagerTest User user,userGroupController org powerstone ca web UserGroupController methodNameResolver groupManager userManager authenticate pageSize,0,GroupManagerImpl,user group servlet,user_group-servlet.xml,powerstone\src\org\powerstone\ca\service\impl\GroupManagerImpl.java,powerstone\web\WEB-INF\user_group-servlet.xml,dataAccessFailure WEB INF views user group jsp userGroupController groupFormController userFormController myInfoFormController passFormController myPassFormController successSubmit listGroups listGroupsTree listGroupMembers listUsersNoGroup removeGroup addGroupMembers groupTreeToAddMember listUsersToAddMember addUsersToGroup removeGroupMembers login logout org powerstone ca model Group User pass exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list groups tree members users no edit remove add to my info change UserGroupController methodNameResolver userGroupControllerResolver groupManager userManager authenticate authenticateManager pageSize mvc multiaction PropertiesMethodNameResolver member GroupFormController commandName commandClass formView groupForm successView redirect validator beanValidator userFormValidator UserFormValidator UserFormController validators userForm MyInfoFormController myInfoForm caDelegater PassFormController passForm MyPassFormController myPassForm springmodules commons DefaultBeanValidator validatorFactory, GroupManagerImpl log groupDAO userManager findAllGroups Optional  return empty findGroupMembers groupID findGroup getUsers findByPrimaryKey new Long findGroupMembersByPage pageNum pageSize addUserToGroup userID User user findUser Group group joinGroup saveGroup createGroup createSubGroup sonGroup addChildGroup removeGroup prepareToBeRemove removeUserFromGroup leaveGroup updateGroup result getGroupID toString setGroupName getGroupName setMemo getMemo setGroupDAO this setUserManager liyingquan gmail com diamond china msn
userManager,org powerstone ca service impl RoleManagerImpl RoleDAO roleDAO dao RoleDAOTest Log log Role  role UserManager userManager UserManagerTest User user ResourceManager resourceManager,userGroupController org powerstone ca web UserGroupController methodNameResolver groupManager userManager authenticate pageSize,0,RoleManagerImpl,user group servlet,user_group-servlet.xml,powerstone\src\org\powerstone\ca\service\impl\RoleManagerImpl.java,powerstone\web\WEB-INF\user_group-servlet.xml,dataAccessFailure WEB INF views user group jsp userGroupController groupFormController userFormController myInfoFormController passFormController myPassFormController successSubmit listGroups listGroupsTree listGroupMembers listUsersNoGroup removeGroup addGroupMembers groupTreeToAddMember listUsersToAddMember addUsersToGroup removeGroupMembers login logout org powerstone ca model Group User pass exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list groups tree members users no edit remove add to my info change UserGroupController methodNameResolver userGroupControllerResolver groupManager userManager authenticate authenticateManager pageSize mvc multiaction PropertiesMethodNameResolver member GroupFormController commandName commandClass formView groupForm successView redirect validator beanValidator userFormValidator UserFormValidator UserFormController validators userForm MyInfoFormController myInfoForm caDelegater PassFormController passForm MyPassFormController myPassForm springmodules commons DefaultBeanValidator validatorFactory, RoleManagerImpl roleDAO userManager resourceManager findByPrimaryKey roleID Optional  return new Long empty giveRight rsID Role role this RoleRight roleRight setPrivilege GivenRight COMMON FUNCTION RIGHT setResource findResource addRight saveRole findRightsByRoleResource resourceID ArrayList findRolesByResource removeRightsByRoleResource findAllRoles findRoleMembersByPage pageNum pageSize removeRoleMember userID User user findUser leaveRole addUserToRole joinRole removeRole setRoleDAO createRole updateRole result getRoleID toString setRoleName getRoleName setMemo getMemo setUserManager updateRoleRights resourceIDs clearRights if null length for int i setResourceManager liyingquan gmail com diamond china msn
userManager,org powerstone ca web PrivilegeManageController Log log ResourceManager resourceManager service RoleManager roleManager UserManager userManager UserManagerTest User  user AcegiCacheManager acegiCacheManager acegi cache AcegiCacheManagerFactoryBean ApplicationContext applicationContext logger String targetBeanName AuthenticationUtil authenticationUtil util AccessDecisionVoter accessDecisionVoter FilterInvocationDefinitionSource filterInvocationDefinitionSource,userGroupController org powerstone ca web UserGroupController methodNameResolver groupManager userManager authenticate pageSize,0,PrivilegeManageController,user group servlet,user_group-servlet.xml,powerstone\src\org\powerstone\ca\web\PrivilegeManageController.java,powerstone\web\WEB-INF\user_group-servlet.xml,dataAccessFailure WEB INF views user group jsp userGroupController groupFormController userFormController myInfoFormController passFormController myPassFormController successSubmit listGroups listGroupsTree listGroupMembers listUsersNoGroup removeGroup addGroupMembers groupTreeToAddMember listUsersToAddMember addUsersToGroup removeGroupMembers login logout org powerstone ca model Group User pass exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list groups tree members users no edit remove add to my info change UserGroupController methodNameResolver userGroupControllerResolver groupManager userManager authenticate authenticateManager pageSize mvc multiaction PropertiesMethodNameResolver member GroupFormController commandName commandClass formView groupForm successView redirect validator beanValidator userFormValidator UserFormValidator UserFormController validators userForm MyInfoFormController myInfoForm caDelegater PassFormController passForm MyPassFormController myPassForm springmodules commons DefaultBeanValidator validatorFactory, prop key priv manage list roles listRoles show role privileges showRolePrivileges update updateRolePrivileges user showUserPrivileges updateUserPrivileges PrivilegeManageController MultiActionController log resourceManager roleManager userManager acegiCacheManager authenticationUtil setUserManager Optional  this empty setResourceManager setRoleManager request response return new ModelAndView allRoles findAllRoles String roleID getParameter HashMap map List roleRights findByPrimaryKey getRights roleRightsMap for Iterator it iterator hasNext GivenRight gr next put getResource getId allModules getAllModules resourceIDs getParameterValues updateRoleRights successSubmit userID User findUser userRightsMap getRoles Role itr groupID pageTo updateUserRights RedirectView getContextPath group edit ca id refresh Authentication a getCurrentUserAuthentication System out println init setAcegiCacheManager setAuthenticationUtil liyingquan gmail com diamond china msn
userManager,org powerstone ca web RoleManageController Log log UserManager userManager service UserManagerTest User  user RoleManager roleManager GroupManager groupManager GroupManagerTest Group group Integer pageSize,userGroupController org powerstone ca web UserGroupController methodNameResolver groupManager userManager authenticate pageSize,0,RoleManageController,user group servlet,user_group-servlet.xml,powerstone\src\org\powerstone\ca\web\RoleManageController.java,powerstone\web\WEB-INF\user_group-servlet.xml,dataAccessFailure WEB INF views user group jsp userGroupController groupFormController userFormController myInfoFormController passFormController myPassFormController successSubmit listGroups listGroupsTree listGroupMembers listUsersNoGroup removeGroup addGroupMembers groupTreeToAddMember listUsersToAddMember addUsersToGroup removeGroupMembers login logout org powerstone ca model Group User pass exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list groups tree members users no edit remove add to my info change UserGroupController methodNameResolver userGroupControllerResolver groupManager userManager authenticate authenticateManager pageSize mvc multiaction PropertiesMethodNameResolver member GroupFormController commandName commandClass formView groupForm successView redirect validator beanValidator userFormValidator UserFormValidator UserFormController validators userForm MyInfoFormController myInfoForm caDelegater PassFormController passForm MyPassFormController myPassForm springmodules commons DefaultBeanValidator validatorFactory, prop key role manage success submit successSubmit list roles listRoles tree listRolesTree members listRoleMembers remove removeRole add addRoleMembers groups to groupsTreeToAddRole group groupMembersToAddRole users addUsersToRole removeRoleMembers checkboxName ResponseWriter openerReloadClose response RoleManageController log userManager roleManager groupManager pageSize setUserManager Optional  this empty setRoleManager request return new ModelAndView allRoles findAllRoles HashMap model String roleID getParameter Role findByPrimaryKey currPageNo Integer pageNum null strTo pageTo first last next end int iPage pageCount roleMembersNum getUsers size if intValue else put totalPageNum isDebugEnabled debug findRoleMembersByPage List aPageMembers toAdds getParameterValues toDo for i length removeRoleMember map allGroups findAllGroups TreeMaker tm getContextPath groupID right groupTree makeTree trim groupMembers findGroupMembers findUsersHaveNoGroup addUserToRole setGroupManager setPageSize liyingquan gmail com diamond china msn
userManager,org powerstone ca service GroupManagerTest Log log Group  group GroupManager groupManager UserManager userManager User user,userGroupController org powerstone ca web UserGroupController methodNameResolver groupManager userManager authenticate pageSize,0,GroupManagerTest,user group servlet,user_group-servlet.xml,powerstone\test\org\powerstone\ca\service\GroupManagerTest.java,powerstone\web\WEB-INF\user_group-servlet.xml,dataAccessFailure WEB INF views user group jsp userGroupController groupFormController userFormController myInfoFormController passFormController myPassFormController successSubmit listGroups listGroupsTree listGroupMembers listUsersNoGroup removeGroup addGroupMembers groupTreeToAddMember listUsersToAddMember addUsersToGroup removeGroupMembers login logout org powerstone ca model Group User pass exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list groups tree members users no edit remove add to my info change UserGroupController methodNameResolver userGroupControllerResolver groupManager userManager authenticate authenticateManager pageSize mvc multiaction PropertiesMethodNameResolver member GroupFormController commandName commandClass formView groupForm successView redirect validator beanValidator userFormValidator UserFormValidator UserFormController validators userForm MyInfoFormController myInfoForm caDelegater PassFormController passForm MyPassFormController myPassForm springmodules commons DefaultBeanValidator validatorFactory, GroupManagerTest log  group groupManager userManager user onSetUpInTransaction Optional new Group setGroupName setMemo createGroup debug User setEmail email userMemo setPassword plan text password setRealName real name setSex male setUserName in with it registerUser addUserToGroup getId toString getGroupID empty testCreateSubGroup sonGroup son GroupName Memo createSubGroup actualReturn findGroup actualReturnSon assertEquals AllGroups number getChildGroups size the getParentGroup testAddUserToGroup findUser getUsers getGroups assertTrue isInGroup testFindAllGroups List findAllGroups get testFindGroup return value testFindGroupMembers findGroupMembers GroupMembers member testFindGroupMembersByPage findGroupMembersByPage testRemoveGroup removeGroup testRemoveUserFromGroup removeUserFromGroup testUpdateGroup renameGroup groupmemo updateGroup getGroupName setGroupManager this setUserManager liyingquan gmail com diamond china msn
userManager,org powerstone ca service InitCAData Log log ResourceManager resourceManager UserManager userManager,userGroupController org powerstone ca web UserGroupController methodNameResolver groupManager userManager authenticate pageSize,0,InitCAData,user group servlet,user_group-servlet.xml,powerstone\test\org\powerstone\ca\service\InitCAData.java,powerstone\web\WEB-INF\user_group-servlet.xml,dataAccessFailure WEB INF views user group jsp userGroupController groupFormController userFormController myInfoFormController passFormController myPassFormController successSubmit listGroups listGroupsTree listGroupMembers listUsersNoGroup removeGroup addGroupMembers groupTreeToAddMember listUsersToAddMember addUsersToGroup removeGroupMembers login logout org powerstone ca model Group User pass exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list groups tree members users no edit remove add to my info change UserGroupController methodNameResolver userGroupControllerResolver groupManager userManager authenticate authenticateManager pageSize mvc multiaction PropertiesMethodNameResolver member GroupFormController commandName commandClass formView groupForm successView redirect validator beanValidator userFormValidator UserFormValidator UserFormController validators userForm MyInfoFormController myInfoForm caDelegater PassFormController passForm MyPassFormController myPassForm springmodules commons DefaultBeanValidator validatorFactory, This will cause the transaction to commit instead of roll back populate database InitCAData log resourceManager userManager onSetUpInTransaction Optional empty testCreateWebModule  info User user for int i new setUserName admin setPassword setEmail auser powerstone org setMemo setRealName setSex male registerUser daquanda administrator WebModule wm setWebModuleName createWebModule Resource res setActionURL role manage setResourceID function rolemanage setResourceName createResource addResourceToWebModule getId toString getWebModuleID usermanage priv privmanage resource resourcemanage wf flowmanage giveCommonFunctionRight super setComplete setResourceManager this setUserManager liyingquan gmail com diamond china msn
userManager,org powerstone ca service UserManagerTest UserManager userManager Log log User  user,userGroupController org powerstone ca web UserGroupController methodNameResolver groupManager userManager authenticate pageSize,0,UserManagerTest,user group servlet,user_group-servlet.xml,powerstone\test\org\powerstone\ca\service\UserManagerTest.java,powerstone\web\WEB-INF\user_group-servlet.xml,dataAccessFailure WEB INF views user group jsp userGroupController groupFormController userFormController myInfoFormController passFormController myPassFormController successSubmit listGroups listGroupsTree listGroupMembers listUsersNoGroup removeGroup addGroupMembers groupTreeToAddMember listUsersToAddMember addUsersToGroup removeGroupMembers login logout org powerstone ca model Group User pass exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list groups tree members users no edit remove add to my info change UserGroupController methodNameResolver userGroupControllerResolver groupManager userManager authenticate authenticateManager pageSize mvc multiaction PropertiesMethodNameResolver member GroupFormController commandName commandClass formView groupForm successView redirect validator beanValidator userFormValidator UserFormValidator UserFormController validators userForm MyInfoFormController myInfoForm caDelegater PassFormController passForm MyPassFormController myPassForm springmodules commons DefaultBeanValidator validatorFactory, public void testCalcAllMyRights List actualReturn userManager calcAllMyRights  user getId toString assertEquals CalcAllMyRights size testFindUsersOfResource findUsersOfResource resourceID FindUsersOfResource testGiveCommonFunctionRight giveCommonFunctionRight testGiveCommonRight giveCommonRight testHasRightToDo boolean hasRightToDo actionURL webModuleID HasRightToDo true testHasRightsAboutResource hasRightsAboutResource HasRightsAboutResource testRemoveRightsByResource String removeRightsByResource todo fill in the test code testRemoveRightsByUserResource userID removeRightsByUserResource UserManagerTest log onSetUpInTransaction Optional new User setEmail email setMemo userMemo setPassword plan text password setRealName real name setSex male setUserName with it registerUser debug findAllUsers empty testFindAllUsers this number of all users only get testFindUser StringUtil hash findUser getPassword testFindUsersHaveNoGroup findUsersHaveNoGroup haveNoGroup info testHasRight privilege hasRight HasRight false testRegisterUser try fail did not throw exception when insert Duplicate entry for column Email catch Exception e testUpdateUser setId updateUser Password setUserManager liyingquan gmail com diamond china msn
